code,name,board,issue_price,latest,first_close,apply_date,list_date,issue_pe,industry_pe,first_close_gt_latest,latest_vs_first_close_pct,first_close_vs_issue_pct,latest_vs_issue_pct,list_year
920039,国义招标,北交所,4.41,7.57,7.07,2021-08-04,2021-08-18,10.11,,False,7.072135785007072,60.31746031746032,71.65532879818595,2021
688798,艾为电子,科创板,76.58,72.06,260.8,2021-08-04,2021-08-16,141.71,47.54,True,-72.36963190184049,240.55889266126925,-5.902324366675371,2021
601825,沪农商行,非科创板,8.9,7.57,10.7,2021-08-04,2021-08-19,10.65,6.62,True,-29.252336448598125,20.22471910112358,-14.943820224719106,2021
301045,天禄科技,非科创板,15.81,98.31,39.42,2021-08-04,2021-08-13,15.64,47.54,False,149.3911719939117,149.3358633776091,521.8216318785578,2021
688787,海天瑞声,科创板,36.94,128.62,139.48,2021-08-03,2021-08-13,21.65,60.27,True,-7.786062517923709,277.58527341635084,248.18624796968058,2021
301047,义翘神州,非科创板,292.92,68.01,493.32,2021-08-03,2021-08-16,17.76,147.21,True,-86.21381658963756,68.41458418680868,-76.78205653420729,2021
300844,山水比德,非科创板,80.23,22.34,93.7,2021-08-03,2021-08-13,32.63,32.95,True,-76.15795090715048,16.78923096098717,-72.15505421912003,2021
920642,通易航天,北交所,8.5,10.88,12.54,2021-08-02,2021-08-16,17.37,27.46,True,-13.237639553429014,47.52941176470586,28.000000000000004,2021
300814,中富电路,非科创板,8.4,173.8,30.7,2021-08-02,2021-08-12,15.87,47.31,False,466.12377850162875,265.4761904761905,1969.047619047619,2021
920566,梓橦宫,北交所,13.5,9.88,13.25,2021-07-30,2021-08-13,18.7,43.59,True,-25.433962264150935,-1.851851851851849,-26.814814814814813,2021
688779,五矿新能,科创板,5.65,7.94,23.17,2021-07-30,2021-08-11,136.31,47.3,True,-65.73154941735002,310.0884955752212,40.530973451327434,2021
605588,冠石科技,非科创板,27.42,66.0,39.48,2021-07-30,2021-08-12,22.99,47.3,False,67.17325227963526,43.98249452954046,140.70021881838076,2021
605589,圣泉集团,非科创板,24.01,57.35,34.57,2021-07-29,2021-08-10,22.99,40.51,False,65.8952849291293,43.98167430237401,138.8588088296543,2021
301041,金百泽,非科创板,7.31,31.74,38.27,2021-07-29,2021-08-11,15.32,47.25,True,-17.062973608570697,423.52941176470597,334.1997264021888,2021
300994,久祺股份,非科创板,11.9,10.85,34.5,2021-07-29,2021-08-12,16.44,38.63,True,-68.55072463768116,189.9159663865546,-8.823529411764708,2021
688148,芳源股份,科创板,4.58,9.44,34.8,2021-07-28,2021-08-06,42.23,47.12,True,-72.8735632183908,659.825327510917,106.11353711790392,2021
688778,厦钨新能,科创板,24.5,53.0,121.66,2021-07-27,2021-08-05,25.27,47.01,True,-56.43596909419695,396.57142857142856,116.32653061224491,2021
301043,绿岛风,非科创板,26.75,50.57,40.58,2021-07-27,2021-08-11,29.0,30.27,False,24.618038442582566,51.70093457943925,89.04672897196262,2021
300964,本川智能,非科创板,32.12,83.0,68.6,2021-07-27,2021-08-05,36.88,47.01,False,20.991253644314888,113.57409713574098,158.4059775840598,2021
301042,安联锐视,非科创板,41.91,65.12,65.7,2021-07-26,2021-08-05,39.0,46.84,True,-0.8828006088280049,56.76449534717254,55.38057742782154,2021
001211,双枪科技,非科创板,26.4,23.71,38.02,2021-07-26,2021-08-05,22.99,37.87,True,-37.63808521830616,44.015151515151544,-10.18939393939393,2021
688385,复旦微电,科创板,6.23,65.4,55.9,2021-07-23,2021-08-04,127.14,46.71,False,16.99463327370305,797.2712680577848,949.7592295345104,2021
605507,国邦医药,非科创板,32.57,15.68,46.9,2021-07-22,2021-08-02,22.99,43.59,True,-66.56716417910448,43.99754375191893,-51.857537611298746,2021
301040,中环海陆,非科创板,13.57,23.57,45.96,2021-07-22,2021-08-03,10.53,27.3,True,-48.71627502175805,238.6882829771555,73.69196757553426,2021
300774,倍杰特,非科创板,4.57,10.95,17.79,2021-07-22,2021-08-04,13.65,22.38,True,-38.448566610455316,289.2778993435448,139.60612691466082,2021
920553,凯腾精工,北交所,3.6,6.48,3.75,2021-07-21,2021-08-06,16.18,40.24,False,72.80000000000003,4.166666666666674,80.0,2021
688670,金迪克,科创板,55.18,16.71,82.91,2021-07-21,2021-08-02,31.33,43.59,True,-79.84561572789772,50.253715114171804,-69.71728887277999,2021
688511,天微电子,科创板,28.09,31.0,103.5,2021-07-20,2021-07-30,20.59,46.32,True,-70.04830917874396,268.45852616589536,10.359558561765759,2021
688509,正元地信,科创板,1.97,4.17,8.31,2021-07-20,2021-07-30,27.86,33.9,True,-49.81949458483756,321.8274111675127,111.67512690355328,2021
301038,深水规院,非科创板,6.68,16.36,23.87,2021-07-20,2021-08-04,9.7,33.92,True,-31.46208630079599,257.3353293413174,144.91017964071858,2021
920090,*ST同辉,北交所,2.98,3.93,2.98,2021-07-19,2021-08-09,17.63,59.58,False,31.879194630872497,0.0,31.879194630872497,2021
688071,华依科技,科创板,13.73,35.29,43.0,2021-07-19,2021-07-29,24.98,40.1,True,-17.930232558139537,213.18281136198104,157.0284049526584,2021
301037,保立佳,非科创板,14.82,12.35,31.0,2021-07-19,2021-07-30,15.33,38.82,True,-60.16129032258064,109.17678812415654,-16.666666666666675,2021
301036,双乐股份,非科创板,23.38,23.18,50.66,2021-07-19,2021-07-29,15.36,38.82,True,-54.24397947098303,116.68092386655262,-0.8554319931565413,2021
301035,润丰股份,非科创板,22.04,47.15,38.26,2021-07-19,2021-07-28,13.91,38.82,False,23.235755358076315,73.59346642468239,113.92921960072596,2021
688718,唯赛勃,科创板,5.85,16.56,40.18,2021-07-16,2021-07-28,24.63,40.03,True,-58.785465405674465,586.8376068376069,183.0769230769231,2021
301024,霍普股份,非科创板,48.52,35.73,72.32,2021-07-16,2021-07-28,29.98,33.94,True,-50.5945796460177,49.05193734542455,-26.360263808738672,2021
001210,金房能源,非科创板,28.01,23.08,40.33,2021-07-16,2021-07-29,22.99,16.19,True,-42.77212992809323,43.98429132452695,-17.60085683684399,2021
688296,和达科技,科创板,12.46,11.63,32.61,2021-07-15,2021-07-27,18.63,59.45,True,-64.33609322293773,161.71749598715888,-6.66131621187801,2021
688768,容知日新,科创板,18.23,52.72,64.03,2021-07-14,2021-07-26,19.92,34.97,True,-17.663595189754812,251.23422929237523,189.19363686231486,2021
605167,利柏特,非科创板,4.84,17.5,6.97,2021-07-14,2021-07-26,22.97,39.68,False,151.07604017216642,44.00826446280992,261.5702479338843,2021
688303,大全能源,科创板,21.49,17.49,61.11,2021-07-13,2021-07-22,39.71,45.6,True,-71.37947962690231,184.3648208469056,-18.613308515588646,2021
301033,迈普医学,非科创板,15.14,55.5,71.03,2021-07-13,2021-07-26,44.99,39.68,True,-21.86400112628467,369.15455746367235,266.5785997357992,2021
301032,新柴股份,非科创板,4.97,9.58,14.38,2021-07-13,2021-07-22,14.77,29.48,True,-33.37969401947149,189.33601609657953,92.75653923541249,2021
301030,*ST仕净,非科创板,6.1,10.03,27.17,2021-07-13,2021-07-22,13.82,39.59,True,-63.08428413691571,345.4098360655738,64.42622950819671,2021
688800,瑞可达,科创板,15.02,84.24,95.5,2021-07-12,2021-07-22,24.49,45.4,True,-11.790575916230372,535.8189081225033,460.8521970705725,2021
601921,浙版传媒,非科创板,10.28,6.87,14.8,2021-07-12,2021-07-23,22.98,12.83,True,-53.58108108108108,43.96887159533076,-33.171206225680926,2021
301029,怡合达,非科创板,14.14,30.44,109.8,2021-07-12,2021-07-23,21.75,29.48,True,-72.27686703096539,676.5205091937764,115.27581329561527,2021
605056,咸亨国际,非科创板,13.65,16.01,19.66,2021-07-09,2021-07-20,22.99,16.25,True,-18.565615462868756,44.02930402930403,17.289377289377295,2021
605365,立达信,非科创板,16.97,14.43,24.44,2021-07-08,2021-07-20,22.99,38.25,True,-40.957446808510646,44.01885680612847,-14.967589864466701,2021
301028,鼎熔岩,非科创板,5.31,17.02,16.77,2021-07-08,2021-07-20,15.77,29.39,False,1.4907573047107991,215.81920903954804,220.52730696798494,2021
001209,洪兴股份,非科创板,29.88,16.4,43.03,2021-07-08,2021-07-23,21.7,17.6,True,-61.88705554264467,44.00937081659975,-45.11378848728247,2021
688501,青达环保,科创板,10.57,19.5,24.83,2021-07-07,2021-07-16,24.21,39.38,True,-21.46596858638743,134.91012298959316,84.48438978240303,2021
920146,华阳变速,北交所,4.2,5.09,4.84,2021-07-06,2021-07-20,10.65,30.19,False,5.165289256198347,15.238095238095228,21.190476190476183,2021
301031,中熔电气,非科创板,26.78,112.3,128.11,2021-07-06,2021-07-15,37.95,38.12,True,-12.34095699008666,378.3793876026886,319.34279312920086,2021
301027,华蓝集团,非科创板,11.45,21.15,29.38,2021-07-06,2021-07-15,15.11,34.44,True,-28.012253233492178,156.5938864628821,84.71615720524017,2021
301026,浩通科技,非科创板,18.03,20.5,97.45,2021-07-06,2021-07-16,16.95,48.73,True,-78.96357106208312,440.4880754298391,13.699389905712689,2021
688793,倍轻松,科创板,27.4,16.93,171.18,2021-07-05,2021-07-15,26.92,44.59,True,-90.10982591424231,524.7445255474453,-38.21167883211679,2021
301025,读客文化,非科创板,1.55,8.42,31.66,2021-07-02,2021-07-19,13.06,12.41,True,-73.40492735312698,1942.5806451612902,443.22580645161287,2021
688799,华纳药厂,科创板,30.82,50.5,54.0,2021-07-01,2021-07-13,22.74,44.01,True,-6.481481481481477,75.21090201168073,63.854639844256965,2021
688038,中科通达,科创板,8.6,16.67,31.22,2021-07-01,2021-07-13,22.77,58.43,True,-46.60474055092888,263.0232558139535,93.83720930232562,2021
688305,科德数控,科创板,11.03,75.56,105.12,2021-06-30,2021-07-09,48.77,29.34,True,-28.120243531202437,853.0371713508614,585.0407978241161,2021
605028,世茂能源,非科创板,14.18,21.82,20.42,2021-06-30,2021-07-12,20.46,15.78,False,6.856023506366293,44.005641748942196,53.878702397743304,2021
605020,永和股份,非科创板,6.93,48.39,9.98,2021-06-30,2021-07-09,22.99,36.77,False,384.8697394789579,44.01154401154401,598.2683982683983,2021
688789,宏华数科,科创板,30.28,51.77,165.5,2021-06-29,2021-07-08,14.48,38.93,True,-68.7190332326284,446.56538969616906,70.97093791281375,2021
301039,中集车辆,非科创板,6.96,7.44,15.93,2021-06-29,2021-07-08,16.52,29.2,True,-53.29566854990584,128.8793103448276,6.896551724137945,2021
688087,英科再生,科创板,21.96,35.58,78.02,2021-06-28,2021-07-09,23.33,49.93,True,-54.39630863881055,255.2823315118397,62.02185792349726,2021
605162,新中港,非科创板,6.07,7.83,8.74,2021-06-25,2021-07-07,16.18,16.19,True,-10.411899313501149,43.98682042833608,28.995057660626024,2021
301023,奕帆传动,非科创板,58.31,33.9,104.2,2021-06-25,2021-07-07,35.18,37.12,True,-67.46641074856046,78.70005144915109,-41.86245926942206,2021
688226,威腾电气,科创板,6.42,41.9,19.05,2021-06-24,2021-07-07,23.33,37.07,False,119.94750656167979,196.72897196261684,552.6479750778816,2021
605287,德才股份,非科创板,31.56,43.45,45.45,2021-06-24,2021-07-06,18.45,20.4,True,-4.400440044004405,44.011406844106475,37.67427122940432,2021
301021,英诺激光,非科创板,9.46,106.03,45.7,2021-06-24,2021-07-06,26.48,43.24,False,132.01312910284463,383.08668076109933,1020.8245243128964,2021
301020,密封科技,非科创板,10.64,21.78,33.33,2021-06-24,2021-07-06,16.7,29.22,True,-34.65346534653465,213.2518796992481,104.69924812030075,2021
301018,申菱环境,非科创板,8.29,107.56,28.32,2021-06-24,2021-07-07,18.23,38.55,False,279.8022598870057,241.61640530759954,1197.4668275030158,2021
688239,航宇科技,科创板,11.48,58.83,39.12,2021-06-23,2021-07-05,22.86,37.63,False,50.3834355828221,240.76655052264803,412.4564459930313,2021
920885,星辰科技,北交所,8.0,12.6,16.77,2021-06-21,2021-07-08,19.78,32.49,True,-24.865831842576025,109.625,57.49999999999999,2021
688499,利元亨,科创板,38.85,49.32,178.2,2021-06-21,2021-07-01,27.44,38.47,True,-72.32323232323232,358.68725868725863,26.949806949806955,2021
688161,威高骨科,科创板,36.22,21.91,106.05,2021-06-21,2021-06-30,26.88,38.47,True,-79.33993399339934,192.79403644395364,-39.508558807288786,2021
301017,漱玉平民,非科创板,8.86,13.35,29.55,2021-06-21,2021-07-05,16.6,28.09,True,-54.82233502538072,233.52144469525965,50.67720090293455,2021
301016,雷尔伟,非科创板,13.75,14.65,43.14,2021-06-21,2021-06-30,15.06,37.47,True,-66.04079740380158,213.74545454545455,6.545454545454543,2021
605011,杭州热电,非科创板,6.17,16.5,8.88,2021-06-18,2021-06-30,12.65,15.91,False,85.81081081081079,43.92220421393842,167.42301458670988,2021
603171,税友股份,非科创板,13.33,39.69,19.2,2021-06-18,2021-06-30,19.8,56.08,False,106.71875000000001,44.03600900225055,197.74943735933982,2021
301022,海泰科,非科创板,32.29,23.82,58.27,2021-06-18,2021-07-02,34.82,38.52,True,-59.12133173159431,80.45834623722516,-26.231031279033758,2021
301015,百洋医药,非科创板,7.64,20.28,56.16,2021-06-18,2021-06-30,15.25,16.25,True,-63.888888888888886,635.0785340314136,165.4450261780105,2021
920765,美之高,北交所,8.7,10.85,8.7,2021-06-17,2021-07-05,14.89,,False,24.71264367816093,0.0,24.71264367816093,2021
688367,工大高科,科创板,11.53,31.92,24.0,2021-06-17,2021-06-28,26.21,37.2,False,33.00000000000001,108.15264527320036,176.84301821335652,2021
301019,宁波色母,非科创板,28.94,21.53,57.93,2021-06-17,2021-06-28,23.7,23.98,True,-62.83445537717935,100.17277125086386,-25.604699378023497,2021
301013,利和兴,非科创板,8.72,61.99,34.65,2021-06-17,2021-06-29,17.15,38.08,False,78.90331890331892,297.3623853211009,610.8944954128441,2021
688601,力芯微,科创板,36.48,56.64,156.0,2021-06-16,2021-06-28,44.31,41.95,True,-63.69230769230769,327.6315789473685,55.26315789473686,2021
301004,嘉益股份,非科创板,7.81,32.35,31.89,2021-06-16,2021-06-25,14.98,26.5,False,1.4424584509250549,308.3226632522408,314.2125480153649,2021
920768,拾比佰,北交所,7.0,6.97,7.84,2021-06-15,2021-06-28,15.66,26.49,True,-11.096938775510202,11.99999999999999,-0.4285714285714337,2021
688276,百克生物,科创板,36.35,14.65,118.5,2021-06-15,2021-06-25,37.34,44.4,True,-87.63713080168777,225.99724896836312,-59.697386519944985,2021
688690,纳微科技,科创板,8.07,42.32,110.88,2021-06-11,2021-06-23,51.04,35.36,True,-61.83261183261184,1273.9776951672861,424.4114002478314,2021
688216,气派科技,科创板,14.82,51.3,72.12,2021-06-10,2021-06-23,21.11,41.59,True,-28.8685524126456,386.63967611336034,246.15384615384613,2021
601528,瑞丰银行,非科创板,8.12,4.53,11.69,2021-06-10,2021-06-25,11.12,6.77,True,-61.248930710008544,43.96551724137932,-44.21182266009851,2021
301012,扬电科技,非科创板,8.05,23.93,48.85,2021-06-10,2021-06-22,14.6,35.73,True,-51.01330603889458,506.83229813664593,197.26708074534162,2021
001208,华菱线缆,非科创板,3.67,14.04,5.28,2021-06-10,2021-06-24,22.98,35.73,False,165.90909090909088,43.86920980926432,282.5613079019073,2021
688621,阳光诺和,科创板,26.89,55.74,120.09,2021-06-09,2021-06-21,29.72,129.65,True,-53.58481139145641,346.59724804760134,107.28895500185942,2021
688425,铁建重工,科创板,2.87,4.09,8.22,2021-06-09,2021-06-22,10.54,37.62,True,-50.2433090024331,186.41114982578398,42.50871080139371,2021
001207,联科科技,非科创板,14.27,15.42,20.55,2021-06-09,2021-06-23,22.99,35.01,True,-24.963503649635044,44.0084092501752,8.058864751226347,2021
688517,金冠电气,科创板,7.71,18.2,15.55,2021-06-08,2021-06-18,15.28,35.66,False,17.041800643086802,101.68612191958495,136.05706874189366,2021
300984,金沃股份,非科创板,30.97,59.95,56.73,2021-06-08,2021-06-18,29.28,29.29,False,5.676009166225993,83.17726832418468,93.5744268647078,2021
688597,煜邦电力,科创板,5.88,6.67,14.38,2021-06-07,2021-06-17,17.46,31.5,True,-53.616133518776074,144.55782312925174,13.435374149659873,2021
601665,齐鲁银行,非科创板,5.36,5.91,7.72,2021-06-07,2021-06-18,10.28,6.77,True,-23.445595854922274,44.029850746268636,10.261194029850751,2021
301011,华立科技,非科创板,14.2,14.32,61.5,2021-06-07,2021-06-17,26.76,58.49,True,-76.71544715447153,333.0985915492958,0.8450704225352101,2021
301010,晶雪节能,非科创板,7.83,16.28,30.52,2021-06-07,2021-06-18,15.23,20.58,True,-46.65792922673656,289.78288633461045,107.91826309067689,2021
301009,可靠股份,非科创板,12.54,8.42,25.85,2021-06-04,2021-06-17,16.92,24.15,True,-67.4274661508704,106.14035087719303,-32.854864433811805,2021
688700,东威科技,科创板,9.41,78.58,41.33,2021-06-03,2021-06-15,17.55,37.26,False,90.12823614807645,339.2136025504782,735.0690754516471,2021
688067,爱威科技,科创板,14.71,20.8,38.3,2021-06-03,2021-06-16,37.89,37.26,True,-45.691906005221924,160.36709721278038,41.40040788579198,2021
603529,爱玛科技,非科创板,27.86,20.02,40.12,2021-06-03,2021-06-15,21.9,36.04,True,-50.099700897308075,44.00574300071787,-28.14070351758794,2021
688681,科汇股份,科创板,9.56,14.74,24.61,2021-06-02,2021-06-16,18.91,35.68,True,-40.10564811052417,157.42677824267778,54.18410041841004,2021
301007,德迈仕,非科创板,5.29,34.47,30.25,2021-06-02,2021-06-16,17.3,27.35,False,13.950413223140501,471.83364839319466,551.6068052930057,2021
688345,博力威,科创板,25.91,62.09,85.1,2021-06-01,2021-06-11,22.15,35.78,True,-27.038777908343114,228.4446159783867,139.63720571208026,2021
605259,绿田机械,非科创板,27.1,17.97,39.02,2021-05-31,2021-06-15,22.99,31.27,True,-53.94669400307534,43.98523985239853,-33.690036900369016,2021
600905,三峡能源,非科创板,2.65,3.76,3.82,2021-05-31,2021-06-10,28.87,20.25,True,-1.5706806282722474,44.1509433962264,41.88679245283018,2021
688269,凯立新材,科创板,18.94,33.61,79.59,2021-05-28,2021-06-09,18.01,34.55,True,-57.77107676843825,320.22175290390703,77.45512143611404,2021
688131,皓元医药,科创板,64.99,92.48,313.43,2021-05-28,2021-06-08,40.73,143.2,True,-70.49420923332164,382.2741960301586,42.298815202338844,2021
301008,宏昌科技,非科创板,37.6,31.93,72.67,2021-05-28,2021-06-11,35.2,35.97,True,-56.06164854823174,93.27127659574468,-15.079787234042552,2021
688625,呈和科技,科创板,16.48,77.61,40.78,2021-05-27,2021-06-07,19.95,34.51,False,90.31387935262383,147.4514563106796,370.93446601941747,2021
688319,欧林生物,科创板,9.88,39.0,39.9,2021-05-27,2021-06-08,146.45,46.45,True,-2.2556390977443552,303.8461538461538,294.7368421052631,2021
301006,迈拓股份,非科创板,14.42,12.86,31.75,2021-05-27,2021-06-07,12.61,32.08,True,-59.496062992125985,120.18030513176146,-10.818307905686552,2021
605319,无锡振华,非科创板,11.22,22.22,16.16,2021-05-26,2021-06-07,22.98,26.74,False,37.5,44.02852049910872,98.03921568627449,2021
601156,东航物流,非科创板,15.77,17.81,22.71,2021-05-26,2021-06-09,10.93,38.81,True,-21.576398062527524,44.007609384908065,12.935954343690547,2021
301002,崧盛股份,非科创板,18.71,38.08,102.88,2021-05-25,2021-06-07,18.12,44.38,True,-62.98600311041991,449.86638161411,103.5275253874933,2021
920212,智新电子,北交所,6.39,9.16,7.17,2021-05-24,2021-06-08,17.08,45.32,False,27.754532775453278,12.20657276995305,43.34898278560251,2021
688117,圣诺生物,科创板,17.9,29.2,65.51,2021-05-24,2021-06-03,27.7,47.87,True,-55.42665241947795,265.97765363128497,63.12849162011174,2021
