date,code,name,entry,gate,close,gap,ret_open1,ret_close1,ret_close2,ret_close3,ret_close5,ret_cond
2026-01-22,000420,吉林化纤,e2,True,4.81,0.010395010395010562,0.010395010395010562,0.037422037422037535,0.016632016632016633,0.022869022869022926,0.020790020790020902,0.022869022869022926
2026-01-19,000422,湖北宜化,v1,True,15.41,0.0,0.0,0.011680726800778807,0.022063595068137598,0.039584685269305586,0.0590525632706036,0.039584685269305586
2026-01-19,000422,湖北宜化,e2,True,15.41,0.0,0.0,0.011680726800778807,0.022063595068137598,0.039584685269305586,0.0590525632706036,0.039584685269305586
2026-01-28,000422,湖北宜化,e2,False,16.95,0.0011799410029498247,0.0011799410029498247,-0.02654867256637161,-0.03598820058997043,-0.1203539823008849,-0.08967551622418879,-0.1203539823008849
2026-01-06,000423,东阿阿胶,e2,True,49.509,-0.004847603466036521,-0.004847603466036521,-0.015350744309115427,-0.016158678220121514,-0.020198347775151948,-0.028883637318467326,-0.020198347775151948
2026-02-03,000423,东阿阿胶,e2,False,51.469,0.018846295828556903,0.018846295828556903,0.040412675591132485,0.04663001029746061,0.028560881307194697,0.04585284345916962,0.028560881307194697
2026-02-04,000423,东阿阿胶,e2,False,53.549,0.0,0.0,0.005975835216343928,-0.011391435881155543,0.026517768772526207,0.008590263123494424,0.026517768772526207
2025-08-29,000426,兴业银锡,v1,True,21.33,0.05016408813877171,0.05016408813877171,0.08251289263947492,0.08579465541490872,0.07641819034224118,0.09329582747304266,0.05016408813877171
2025-07-11,000426,兴业银锡,e2,True,17.65,0.037393767705382386,0.037393767705382386,0.03456090651558097,0.04135977337110486,0.0028328611898016387,0.015864022662889665,0.037393767705382386
2025-08-13,000426,兴业银锡,e2,True,19.76,0.005566801619433237,0.005566801619433237,0.019736842105263053,0.0247975708502024,0.03896761133603244,0.0010121457489877805,0.03896761133603244
2025-08-29,000426,兴业银锡,e2,True,21.33,0.05016408813877171,0.05016408813877171,0.08251289263947492,0.08579465541490872,0.07641819034224118,0.09329582747304266,0.05016408813877171
2025-07-07,000506,招金黄金,e2,True,9.84,0.020325203252032464,0.020325203252032464,0.060975609756097615,0.05691056910569103,0.09857723577235777,0.08739837398373984,0.09857723577235777
2025-07-10,000506,招金黄金,e2,True,10.81,0.0,0.0,-0.044403330249768724,-0.010175763182238784,0.00647548566142464,0.04070305272895469,0.00647548566142464
2025-09-19,000528,柳 工,e2,False,11.044,0.003621876131836288,0.003621876131836288,-0.023542194856935872,-0.04889532777979,-0.04346251358203557,-0.061571894241216896,-0.04346251358203557
2025-07-11,000541,佛山照明,e2,True,6.95,-0.0057553956834532904,-0.0057553956834532904,-0.018705035971222972,-0.04460431654676267,-0.048920863309352525,-0.05323741007194249,-0.048920863309352525
2025-08-20,000559,万向钱潮,e2,True,8.1,0.007407407407407529,0.007407407407407529,-0.01728395061728394,-0.016049382716049387,-0.01975308641975304,-0.04567901234567895,-0.01975308641975304
2025-08-04,000561,烽火电子,e2,True,10.41,0.0009606147934677622,0.0009606147934677622,-0.003842459173871382,0.007684918347742542,-0.0028818443804033977,-0.007684918347742542,-0.0028818443804033977
2025-11-10,000564,供销大集,v1,True,2.78,0.0,0.0,0.003597122302158251,-0.021582733812949506,-0.007194244604316502,0.021582733812949728,-0.007194244604316502
2025-11-10,000564,供销大集,e2,True,2.78,0.0,0.0,0.003597122302158251,-0.021582733812949506,-0.007194244604316502,0.021582733812949728,-0.007194244604316502
2025-11-03,000567,海德股份,e2,True,7.86,-0.006361323155216425,-0.006361323155216425,0.011450381679389388,0.021628498727735312,-0.01653944020356235,-0.003816793893129833,-0.01653944020356235
2026-01-29,000581,威孚高科,e2,True,21.52,-0.005111524163568748,-0.005111524163568748,-0.03763940520446096,-0.0715613382899628,-0.059479553903345805,-0.0636617100371748,-0.059479553903345805
2025-09-09,000582,北部湾港,e2,False,8.879,-0.012388782520554087,-0.012388782520554087,-0.02139880617186618,-0.018020047302624187,-0.025903817997522283,-0.03266133573600616,-0.025903817997522283
2026-04-30,000582,北部湾港,e2,True,11.48,0.00522648083623678,0.00522648083623678,0.05052264808362361,0.07578397212543542,0.18379790940766538,0.08885017421602792,0.18379790940766538
2025-08-28,000591,太阳能,e2,True,4.674,-0.004278990158322782,-0.004278990158322782,-0.012836970474968012,-0.02353444587077458,-0.017115960633290572,0.01283697047496779,-0.017115960633290572
2026-05-07,000600,建投能源,e2,True,9.78,-0.010224948875255602,-0.010224948875255602,-0.007157464212678821,-0.0030674846625766694,-0.0010224948875255935,-0.008179959100204526,-0.0010224948875255935
2025-07-24,000623,吉林敖东,e2,True,18.8,0.0,0.0,-0.011170212765957532,0.011702127659574346,0.004255319148936065,-0.017553191489361852,0.004255319148936065
